Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
24.30,1985.062,781.50,-9.724571,34.8, -,9.257098
24.35,1984.036,781.60,-10.69703,34.8, -,9.257098
24.40,1984.036,781.60,-10.69703,34.8, -,9.257098
24.45,1980.956,781.90,-12.65646,34.8, -,9.257098
24.50,1980.956,781.90,-12.65646,34.8, -,9.257098
24.55,1979.93,782.00,-12.65646,34.8, -,9.276546
24.60,1975.825,782.40,-15.58834,34.8, -,9.276546
24.65,1974.8,782.50,-13.62891,34.8, -,9.276546
24.70,1973.774,782.60,-13.62891,34.8, -,9.276546
24.75,1974.8,782.50,-11.684,34.8, -,9.276546
24.80,1975.825,782.40,-9.739085,34.8, -,9.276546
24.85,1976.851,782.30,-8.766628,34.8, -,9.276546
24.90,1975.825,782.40,-8.766628,34.8, -,9.276546
24.95,1972.748,782.70,-11.69851,34.8, -,9.276546
25.00,1970.697,782.90,-12.68549,34.8, -,9.276546
25.05,1966.597,783.30,-17.56229,34.8, -,9.276546
25.10,1965.572,783.40,-21.46663,34.8, -,9.276546
25.15,1964.547,783.50,-24.39851,34.8, -,9.276546
25.20,1964.547,783.50,-26.35794,34.8, -,9.276546
25.25,1963.523,783.60,-24.39851,34.8, -,9.276546
25.30,1964.547,783.50,-20.49417,34.8, -,9.276546
25.35,1966.597,783.30,-17.5768,34.8, -,9.276546
25.40,1967.622,783.20,-15.63188,34.8, -,9.276546
25.45,1966.597,783.30,-16.60434,34.8, -,9.276546
25.50,1966.597,783.30,-13.67246,34.7, -,9.276546
25.55,1962.498,783.70,-17.5768,34.7, -,9.276546
25.60,1961.474,783.80,-17.5768,34.7, -,9.276546
25.65,1960.449,783.90,-14.64491,34.7, -,9.276546
25.70,1960.449,783.90,-13.67246,34.7, -,9.276546
25.75,1959.425,784.00,-13.67246,34.7, -,9.276546
25.80,1958.401,784.10,-15.61737,34.7, -,9.276546
25.85,1957.377,784.20,-17.56229,34.7, -,9.276546
25.90,1956.353,784.30,-19.5072,34.7, -,9.276546
25.95,1955.329,784.40,-19.5072,34.7, -,9.276546
26.00,1954.306,784.50,-17.54777,34.7, -,9.276546
26.05,1953.282,784.60,-16.5608,34.7, -,9.276546
26.10,1953.282,784.60,-12.65646,34.7, -,9.276546
26.15,1954.306,784.50,-10.71154,34.7, -,9.276546
26.20,1953.282,784.60,-10.71154,34.7, -,9.276546
26.25,1950.212,784.90,-13.62891,34.7, -,9.276546
26.30,1947.143,785.20,-15.57383,34.7, -,9.276546
26.35,1945.097,785.40,-18.4912,34.7, -,9.276546
26.40,1944.075,785.50,-21.40857,34.7, -,9.276546
26.45,1943.052,785.60,-23.35349,34.7, -,9.276546
26.50,1941.008,785.80,-24.32594,34.7, -,9.276546
26.55,1938.963,786.00,-26.27086,34.7, -,9.276546
26.60,1938.963,786.00,-22.36651,34.7, -,9.276546
26.65,1938.963,786.00,-21.39406,34.7, -,9.276546
26.70,1941.008,785.80,-18.47669,34.7, -,9.276546
26.75,1945.097,785.40,-14.58686,34.7, -,9.276546
26.80,1945.097,785.40,-13.6144,34.7, -,9.276546
26.85,1943.052,785.60,-14.58686,34.7, -,9.276546
26.90,1943.052,785.60,-13.6144,34.7, -,9.276546
26.95,1942.03,785.70,-13.6144,34.7, -,9.276546
27.00,1941.008,785.80,-13.6144,34.7, -,9.276546
27.05,1939.985,785.90,-13.6144,34.7, -,9.276546
27.10,1937.941,786.10,-14.58686,34.7, -,9.276546
27.15,1935.898,786.30,-16.53177,34.7, -,9.276546
27.20,1933.854,786.50,-19.44914,34.7, -,9.276546
27.25,1932.833,786.60,-19.44914,34.7, -,9.276546
27.30,1929.769,786.90,-19.44914,34.7, -,9.276546
27.35,1927.727,787.10,-18.47669,34.7, -,9.276546
27.40,1925.686,787.30,-18.47669,34.7, -,9.276546
27.45,1923.644,787.50,-19.44914,34.7, -,9.276546
27.50,1922.624,787.60,-19.44914,34.7, -,9.276546
27.55,1922.624,787.60,-17.50423,34.7, -,9.276546
27.60,1921.604,787.70,-16.53177,34.7, -,9.276546
27.65,1920.583,787.80,-17.50423,34.7, -,9.276546
27.70,1919.563,787.90,-18.47669,34.7, -,9.276546
27.75,1918.543,788.00,-21.39406,34.7, -,9.276546
27.80,1918.543,788.00,-25.28388,34.7, -,9.276546
27.85,1917.524,788.10,-26.25634,34.7, -,9.276546
27.90,1918.543,788.00,-23.33897,34.7, -,9.276546
27.95,1920.583,787.80,-21.39406,34.7, -,9.276546
28.00,1918.543,788.00,-22.36651,34.7, -,9.276546
28.05,1916.503,788.20,-23.33897,34.7, -,9.276546
28.10,1916.503,788.20,-22.36651,34.7, -,9.276546
28.15,1914.464,788.40,-22.36651,34.7, -,9.276546
28.20,1913.445,788.50,-21.39406,34.7, -,9.276546
28.25,1912.426,788.60,-20.4216,34.7, -,9.276546
28.30,1911.406,788.70,-20.4216,34.7, -,9.276546
28.35,1908.349,789.00,-20.4216,34.7, -,9.276546
28.40,1906.311,789.20,-20.4216,34.7, -,9.276546
28.45,1904.274,789.40,-20.4216,34.7, -,9.276546
28.50,1902.238,789.60,-20.4216,34.7, -,9.276546
28.55,1901.219,789.70,-20.4216,34.7, -,9.276546
28.60,1900.201,789.80,-21.39406,34.7, -,9.276546
28.65,1900.201,789.80,-20.4216,34.7, -,9.276546
28.70,1900.201,789.80,-19.44914,34.7, -,9.276546
28.75,1899.183,789.90,-19.44914,34.7, -,9.276546
28.80,1898.165,790.00,-19.44914,34.7, -,9.276546
28.85,1897.148,790.10,-20.4216,34.7, -,9.276546
28.90,1896.13,790.20,-20.4216,34.7, -,9.276546
28.95,1895.112,790.30,-22.36651,34.7, -,9.276546
29.00,1894.094,790.40,-25.28388,34.7, -,9.276546
29.05,1894.094,790.40,-23.33897,34.7, -,9.276546
29.10,1893.077,790.50,-22.36651,34.7, -,9.276546
29.15,1894.094,790.40,-21.39406,34.7, -,9.276546
29.20,1894.094,790.40,-19.44914,34.7, -,9.276546
29.25,1895.112,790.30,-17.50423,34.7, -,9.276546
29.30,1895.112,790.30,-16.53177,34.7, -,9.276546
29.35,1894.094,790.40,-16.53177,34.7, -,9.276546
29.40,1892.06,790.60,-15.5448,34.7, -,9.276546
29.45,1889.009,790.90,-16.50274,34.7, -,9.276546
29.50,1889.009,790.90,-14.55783,34.7, -,9.276546
29.55,1887.992,791.00,-13.58537,34.7, -,9.276546
29.60,1886.975,791.10,-13.58537,34.7, -,9.276546
29.65,1887.992,791.00,-11.64046,34.7, -,9.276546
29.70,1886.975,791.10,-12.61291,34.7, -,9.276546
29.75,1884.942,791.30,-14.54331,34.7, -,9.276546
29.80,1883.925,791.40,-14.54331,34.7, -,9.276546
29.85,1882.909,791.50,-14.54331,34.7, -,9.276546
29.90,1881.893,791.60,-14.54331,34.7, -,9.276546
29.95,1881.893,791.60,-13.57086,34.7, -,9.276546
30.00,1880.877,791.70,-13.57086,34.7, -,9.276546
30.05,1880.877,791.70,-12.5984,34.7, -,9.276546
30.10,1879.861,791.80,-13.57086,34.7, -,9.276546
30.15,1877.829,792.00,-14.5288,34.7, -,9.276546
30.20,1876.813,792.10,-16.47371,34.7, -,9.276546
30.25,1875.797,792.20,-17.44617,34.7, -,9.276546
30.30,1873.766,792.40,-20.34903,34.7, -,9.276546
30.35,1872.751,792.50,-21.32148,34.7, -,9.276546
30.40,1872.751,792.50,-20.34903,34.7, -,9.276546
30.45,1871.736,792.60,-19.39108,34.7, -,9.276546
30.50,1870.721,792.70,-17.46069,34.7, -,9.276546
30.55,1869.706,792.80,-18.43314,34.7, -,9.276546
30.60,1867.676,793.00,-19.39108,34.7, -,9.276546
30.65,1867.676,793.00,-18.41863,34.7, -,9.276546
30.70,1866.662,793.10,-20.36354,34.7, -,9.276546
30.75,1865.647,793.20,-20.36354,34.7, -,9.276546
30.80,1864.633,793.30,-19.4056,34.7, -,9.276546
30.85,1863.618,793.40,-19.4056,34.7, -,9.276546
30.90,1863.618,793.40,-18.43314,34.7, -,9.276546
30.95,1862.604,793.50,-18.43314,34.7, -,9.276546
31.00,1861.59,793.60,-19.4056,34.7, -,9.276546
31.05,1860.576,793.70,-19.4056,34.7, -,9.276546
31.10,1859.562,793.80,-20.37806,34.7, -,9.276546
31.15,1859.562,793.80,-19.4056,34.7, -,9.276546
31.20,1858.548,793.90,-18.44766,34.7, -,9.276546
31.25,1856.521,794.10,-19.4056,34.7, -,9.276546
31.30,1855.507,794.20,-19.4056,34.7, -,9.276546
31.35,1854.494,794.30,-18.43314,34.7, -,9.276546
31.40,1852.467,794.50,-19.39108,34.7, -,9.276546
31.45,1851.454,794.60,-20.34903,34.7, -,9.276546
31.50,1851.454,794.60,-19.37657,34.6, -,9.276546
31.55,1850.441,794.70,-19.37657,34.6, -,9.276546
31.60,1848.415,794.90,-20.33451,34.6, -,9.276546
31.65,1848.415,794.90,-18.40411,34.6, -,9.276546
31.70,1847.402,795.00,-19.36206,34.6, -,9.276546
31.75,1845.377,795.20,-20.32,34.6, -,9.276546
31.80,1845.377,795.20,-19.34754,34.6, -,9.276546
31.85,1844.365,795.30,-19.33303,34.6, -,9.276546
31.90,1843.352,795.40,-19.31851,34.6, -,9.276546
31.95,1842.34,795.50,-20.27646,34.6, -,9.276546
32.00,1842.34,795.50,-19.304,34.6, -,9.276546
32.05,1843.352,795.40,-17.3736,34.6, -,9.276546
32.10,1844.365,795.30,-15.4432,34.6, -,9.276546
32.15,1844.365,795.30,-14.47074,34.6, -,9.276546
32.20,1843.352,795.40,-15.42869,34.6, -,9.276546
32.25,1842.34,795.50,-15.41417,34.6, -,9.276546
32.30,1840.316,795.70,-15.41417,34.6, -,9.276546
32.35,1839.304,795.80,-15.39966,34.6, -,9.276546
32.40,1837.281,796.00,-16.37211,34.6, -,9.276546
32.45,1837.281,796.00,-14.44171,34.6, -,9.276546
32.50,1836.27,796.10,-14.44171,34.6, -,9.276546
32.55,1836.27,796.10,-14.44171,34.6, -,9.276546
32.60,1835.258,796.20,-14.4272,34.6, -,9.276546
32.65,1834.246,796.30,-13.45474,34.6, -,9.276546
32.70,1833.235,796.40,-14.41269,34.6, -,9.276546
32.75,1832.224,796.50,-14.41269,34.6, -,9.276546
32.80,1831.213,796.60,-13.44023,34.6, -,9.276546
32.85,1831.213,796.60,-13.44023,34.6, -,9.276546
32.90,1830.202,796.70,-13.44023,34.6, -,9.276546
32.95,1829.191,796.80,-13.44023,34.6, -,9.276546
33.00,1829.191,796.80,-12.48229,34.6, -,9.276546
33.05,1830.202,796.70,-11.52434,34.6, -,9.276546
33.10,1830.202,796.70,-12.48229,34.6, -,9.276546
33.15,1830.202,796.70,-13.44023,34.6, -,9.276546
33.20,1829.191,796.80,-14.39817,34.6, -,9.276546
33.25,1828.18,796.90,-14.39817,34.6, -,9.276546
33.30,1826.159,797.10,-15.37063,34.6, -,9.276546
33.35,1824.138,797.30,-15.37063,34.6, -,9.276546
33.40,1821.108,797.60,-17.30103,34.6, -,9.276546
33.45,1818.078,797.90,-18.25897,34.6, -,9.276546
33.50,1818.078,797.90,-18.25897,34.6, -,9.276546
33.55,1817.069,798.00,-18.25897,34.6, -,9.276546
33.60,1818.078,797.90,-17.30103,34.6, -,9.276546
33.65,1815.049,798.20,-19.23143,34.6, -,9.276546
33.70,1812.022,798.50,-21.16183,34.6, -,9.276546
33.75,1812.022,798.50,-20.20388,34.6, -,9.276546
33.80,1811.013,798.60,-20.20388,34.6, -,9.276546
33.85,1808.995,798.80,-21.16183,34.6, -,9.276546
33.90,1807.986,798.90,-22.11977,34.6, -,9.276546
33.95,1806.978,799.00,-22.11977,34.6, -,9.276546
34.00,1805.97,799.10,-22.11977,34.6, -,9.276546
34.05,1804.961,799.20,-23.07771,34.6, -,9.276546
34.10,1802.944,799.40,-25.95154,34.6, -,9.276546
34.15,1801.936,799.50,-26.90948,34.6, -,9.276546
34.20,1800.928,799.60,-27.86743,34.6, -,9.276546
34.25,1799.92,799.70,-27.86743,34.6, -,9.276546
34.30,1797.905,799.90,-28.82537,34.6, -,9.276546
34.35,1796.897,800.00,-27.85291,34.6, -,9.276546
34.40,1795.89,800.10,-26.88046,34.6, -,9.276546
34.45,1794.882,800.20,-24.95006,34.6, -,9.276546
34.50,1792.868,800.40,-23.9776,34.6, -,9.276546
34.55,1791.861,800.50,-24.93554,34.6, -,9.295994
34.60,1791.861,800.50,-23.9776,34.6, -,9.295994
34.65,1790.854,800.60,-25.89348,34.6, -,9.295994
34.70,1790.854,800.60,-23.00514,34.6, -,9.295994
34.75,1789.847,800.70,-21.07474,34.6, -,9.295994
34.80,1788.84,800.80,-22.03268,34.6, -,9.295994
34.85,1788.84,800.80,-21.07474,34.6, -,9.295994
34.90,1786.827,801.00,-21.07474,34.6, -,9.295994
34.95,1785.821,801.10,-21.07474,34.6, -,9.295994
35.00,1784.814,801.20,-21.07474,34.6, -,9.295994
35.05,1784.814,801.20,-20.1168,34.6, -,9.295994
35.10,1783.808,801.30,-20.1168,34.6, -,9.295994
35.15,1782.801,801.40,-19.15886,34.6, -,9.295994
35.20,1781.796,801.50,-19.15886,34.6, -,9.295994
35.25,1780.79,801.60,-19.15886,34.6, -,9.295994
35.30,1779.784,801.70,-19.15886,34.6, -,9.295994
35.35,1777.772,801.90,-19.15886,34.6, -,9.295994
35.40,1776.767,802.00,-19.15886,34.6, -,9.295994
35.45,1775.762,802.10,-19.15886,34.6, -,9.295994
35.50,1775.762,802.10,-18.20091,34.5, -,9.276546
35.55,1776.767,802.00,-15.32708,34.5, -,9.276546
35.60,1776.767,802.00,-14.36914,34.5, -,9.276546
35.65,1775.762,802.10,-15.32708,34.5, -,9.276546
35.70,1775.762,802.10,-14.36914,34.5, -,9.276546
35.75,1773.751,802.30,-16.28503,34.5, -,9.276546
35.80,1770.736,802.60,-18.20091,34.5, -,9.276546
35.85,1768.726,802.80,-19.15886,34.5, -,9.276546
35.90,1767.721,802.90,-20.1168,34.5, -,9.276546
35.95,1767.721,802.90,-18.20091,34.5, -,9.276546
36.00,1766.717,803.00,-18.20091,34.5, -,9.276546
36.05,1765.713,803.10,-18.20091,34.5, -,9.276546
36.10,1764.708,803.20,-19.15886,34.5, -,9.276546
36.15,1763.704,803.30,-19.15886,34.5, -,9.276546
36.20,1762.699,803.40,-19.15886,34.5, -,9.276546
36.25,1761.696,803.50,-19.15886,34.5, -,9.276546
36.30,1760.692,803.60,-19.15886,34.5, -,9.276546
36.35,1760.692,803.60,-18.20091,34.5, -,9.276546
36.40,1759.688,803.70,-17.24297,34.5, -,9.276546
36.45,1759.688,803.70,-16.28503,34.5, -,9.276546
36.50,1759.688,803.70,-15.32708,34.5, -,9.276546
36.55,1760.692,803.60,-14.36914,34.5, -,9.295994
36.60,1759.688,803.70,-16.28503,34.5, -,9.295994
36.65,1757.68,803.90,-18.20091,34.5, -,9.295994
36.70,1754.67,804.20,-20.1168,34.5, -,9.295994
36.75,1753.667,804.30,-21.07474,34.5, -,9.295994
36.80,1752.663,804.40,-20.1168,34.5, -,9.295994
36.85,1751.661,804.50,-18.20091,34.5, -,9.295994
36.90,1750.658,804.60,-17.24297,34.5, -,9.295994
36.95,1750.658,804.60,-16.28503,34.5, -,9.295994
37.00,1749.655,804.70,-17.24297,34.5, -,9.295994
37.05,1747.649,804.90,-18.20091,34.5, -,9.295994
37.10,1745.645,805.10,-19.15886,34.5, -,9.295994
37.15,1743.64,805.30,-20.1168,34.5, -,9.295994
37.20,1741.636,805.50,-21.07474,34.5, -,9.295994
37.25,1740.634,805.60,-21.07474,34.5, -,9.295994
37.30,1742.638,805.40,-18.21543,34.5, -,9.295994
37.35,1745.645,805.10,-14.39817,34.5, -,9.295994
37.40,1746.647,805.00,-13.44023,34.5, -,9.295994
37.45,1742.638,805.40,-16.29954,34.5, -,9.295994
37.50,1740.634,805.60,-18.20091,34.5, -,9.276546
37.55,1738.631,805.80,-20.10228,34.5, -,9.276546
37.60,1737.629,805.90,-22.01817,34.5, -,9.276546
37.65,1737.629,805.90,-21.06023,34.5, -,9.276546
37.70,1736.627,806.00,-20.10228,34.5, -,9.276546
37.75,1734.625,806.20,-19.12983,34.5, -,9.276546
37.80,1733.624,806.30,-19.12983,34.5, -,9.276546
37.85,1732.622,806.40,-19.12983,34.5, -,9.276546
37.90,1731.621,806.50,-19.12983,34.5, -,9.276546
37.95,1729.62,806.70,-20.07326,34.5, -,9.276546
38.00,1728.619,806.80,-21.0312,34.5, -,9.276546
38.05,1727.618,806.90,-21.0312,34.5, -,9.276546
38.10,1726.618,807.00,-20.07326,34.5, -,9.276546
38.15,1725.618,807.10,-19.11531,34.5, -,9.276546
38.20,1723.617,807.30,-19.1008,34.5, -,9.276546
38.25,1722.617,807.40,-18.14286,34.5, -,9.276546
38.30,1721.617,807.50,-18.14286,34.5, -,9.276546
38.35,1720.617,807.60,-21.00217,34.5, -,9.276546
38.40,1720.617,807.60,-23.86148,34.5, -,9.276546
38.45,1719.617,807.70,-25.77737,34.5, -,9.276546
38.50,1720.617,807.60,-21.00217,34.5, -,9.276546
38.55,1723.617,807.30,-16.24149,34.4, -,9.295994
38.60,1722.617,807.40,-15.29806,34.4, -,9.295994
38.65,1720.617,807.60,-16.24149,34.4, -,9.295994
38.70,1717.617,807.90,-19.1008,34.4, -,9.295994
38.75,1717.617,807.90,-18.14286,34.4, -,9.295994
38.80,1715.619,808.10,-18.14286,34.4, -,9.295994
38.85,1714.62,808.20,-18.14286,34.4, -,9.295994
38.90,1713.62,808.30,-18.14286,34.4, -,9.295994
38.95,1712.621,808.40,-18.14286,34.4, -,9.295994
39.00,1711.622,808.50,-17.19943,34.4, -,9.295994
39.05,1711.622,808.50,-16.24149,34.4, -,9.295994
39.10,1709.624,808.70,-17.18491,34.4, -,9.295994
39.15,1708.626,808.80,-17.18491,34.4, -,9.295994
39.20,1708.626,808.80,-16.22697,34.4, -,9.295994
39.25,1707.627,808.90,-15.28354,34.4, -,9.295994
39.30,1705.63,809.10,-16.22697,34.4, -,9.295994
39.35,1705.63,809.10,-15.26903,34.4, -,9.295994
39.40,1703.634,809.30,-16.21246,34.4, -,9.295994
39.45,1703.634,809.30,-16.21246,34.4, -,9.295994
39.50,1704.632,809.20,-14.31109,34.4, -,9.295994
39.55,1703.634,809.30,-16.21246,34.4, -,9.295994
39.60,1701.638,809.50,-20.97314,34.4, -,9.295994
39.65,1698.644,809.80,-22.86,34.4, -,9.295994
39.70,1697.646,809.90,-21.90206,34.4, -,9.295994
39.75,1698.644,809.80,-18.09931,34.4, -,9.295994
39.80,1697.646,809.90,-19.04274,34.4, -,9.295994
39.85,1696.649,810.00,-18.0848,34.4, -,9.295994
39.90,1699.642,809.70,-14.28206,34.4, -,9.295994
39.95,1698.644,809.80,-14.26754,34.4, -,9.295994
40.00,1698.644,809.80,-13.3096,34.4, -,9.295994
40.05,1694.654,810.20,-16.1544,34.4, -,9.295994
40.10,1689.669,810.70,-20.90057,34.4, -,9.295994
40.15,1688.673,810.80,-19.94263,34.4, -,9.295994
40.20,1686.68,811.00,-20.88606,34.4, -,9.295994
40.25,1686.68,811.00,-20.88606,34.4, -,9.295994
40.30,1686.68,811.00,-19.92811,34.4, -,9.295994
40.35,1686.68,811.00,-18.02674,34.4, -,9.295994
40.40,1686.68,811.00,-18.02674,34.4, -,9.295994
40.45,1684.687,811.20,-18.02674,34.4, -,9.295994
40.50,1682.694,811.40,-19.92811,34.4, -,9.295994
40.55,1680.703,811.60,-22.77291,34.4, -,9.315441
40.60,1678.711,811.80,-23.73086,34.4, -,9.315441
40.65,1677.715,811.90,-22.77291,34.4, -,9.315441
40.70,1676.72,812.00,-20.87154,34.4, -,9.315441
40.75,1676.72,812.00,-19.92811,34.4, -,9.315441
40.80,1674.729,812.20,-22.77291,34.4, -,9.315441
40.85,1673.734,812.30,-22.77291,34.4, -,9.315441
40.90,1672.739,812.40,-22.77291,34.4, -,9.315441
40.95,1671.744,812.50,-26.56114,34.4, -,9.315441
41.00,1670.749,812.60,-26.56114,34.4, -,9.315441
41.05,1670.749,812.60,-26.56114,34.4, -,9.315441
41.10,1670.749,812.60,-22.7584,34.4, -,9.315441
41.15,1670.749,812.60,-18.01223,34.4, -,9.315441
41.20,1670.749,812.60,-17.0688,34.4, -,9.315441
41.25,1669.754,812.70,-16.11086,34.4, -,9.315441
41.30,1668.759,812.80,-17.05429,34.4, -,9.315441
41.35,1665.776,813.10,-19.89908,34.4, -,9.315441
41.40,1662.793,813.40,-22.74389,34.4, -,9.315441
41.45,1663.787,813.30,-21.80046,34.4, -,9.315441
41.50,1666.77,813.00,-17.05429,34.3, -,9.276546
41.55,1666.77,813.00,-15.15291,34.3, -,9.276546
41.60,1664.781,813.20,-15.15291,34.3, -,9.276546
41.65,1663.787,813.30,-14.19497,34.3, -,9.276546
41.70,1661.799,813.50,-15.1384,34.3, -,9.276546
41.75,1662.793,813.40,-13.25154,34.3, -,9.276546
41.80,1660.805,813.60,-15.1384,34.3, -,9.276546
41.85,1657.824,813.90,-16.08183,34.3, -,9.276546
41.90,1655.837,814.10,-17.02526,34.3, -,9.276546
41.95,1653.85,814.30,-17.96869,34.3, -,9.276546
42.00,1651.864,814.50,-18.91211,34.3, -,9.276546
42.05,1651.864,814.50,-17.96869,34.3, -,9.276546
42.10,1650.871,814.60,-18.91211,34.3, -,9.276546
42.15,1651.864,814.50,-17.96869,34.3, -,9.276546
42.20,1652.857,814.40,-17.02526,34.3, -,9.276546
42.25,1650.871,814.60,-18.91211,34.3, -,9.276546
42.30,1647.893,814.90,-20.79897,34.3, -,9.276546
42.35,1645.908,815.10,-21.7424,34.3, -,9.276546
42.40,1643.923,815.30,-20.78446,34.3, -,9.276546
42.45,1642.931,815.40,-18.88309,34.3, -,9.276546
42.50,1642.931,815.40,-19.82652,34.3, -,9.276546
42.55,1640.947,815.60,-24.55817,34.3, -,9.276546
42.60,1639.955,815.70,-25.5016,34.3, -,9.276546
42.65,1638.964,815.80,-24.54366,34.3, -,9.276546
42.70,1637.972,815.90,-24.54366,34.3, -,9.276546
42.75,1637.972,815.90,-22.6568,34.3, -,9.276546
42.80,1637.972,815.90,-23.60023,34.3, -,9.276546
42.85,1637.972,815.90,-21.71337,34.3, -,9.276546
42.90,1638.964,815.80,-17.92514,34.3, -,9.276546
42.95,1639.955,815.70,-15.09486,34.3, -,9.276546
43.00,1638.964,815.80,-14.15143,34.3, -,9.276546
43.05,1639.955,815.70,-11.32114,34.3, -,9.276546
43.10,1638.964,815.80,-12.26457,34.3, -,9.276546
43.15,1636.98,816.00,-13.208,34.3, -,9.276546
43.20,1634.006,816.30,-16.98171,34.3, -,9.276546
43.25,1631.033,816.60,-20.75543,34.3, -,9.276546
43.30,1629.052,816.80,-20.75543,34.3, -,9.276546
43.35,1626.08,817.10,-20.75543,34.3, -,9.276546
43.40,1625.089,817.20,-19.812,34.3, -,9.276546
43.45,1625.089,817.20,-17.92514,34.3, -,9.276546
43.50,1625.089,817.20,-16.98171,34.3, -,9.276546
43.55,1624.099,817.30,-17.92514,34.3, -,9.276546
43.60,1623.109,817.40,-16.98171,34.3, -,9.276546
43.65,1621.129,817.60,-17.92514,34.3, -,9.276546
43.70,1619.149,817.80,-18.86857,34.3, -,9.276546
43.75,1619.149,817.80,-17.92514,34.3, -,9.276546
43.80,1618.159,817.90,-18.86857,34.3, -,9.276546
43.85,1618.159,817.90,-18.86857,34.3, -,9.276546
43.90,1617.17,818.00,-19.812,34.3, -,9.276546
43.95,1618.159,817.90,-19.812,34.3, -,9.276546
44.00,1620.139,817.70,-18.86857,34.3, -,9.276546
44.05,1620.139,817.70,-17.92514,34.3, -,9.276546
44.10,1618.159,817.90,-20.75543,34.3, -,9.276546
44.15,1617.17,818.00,-20.75543,34.3, -,9.276546
44.20,1616.18,818.10,-19.812,34.3, -,9.276546
44.25,1614.202,818.30,-18.86857,34.3, -,9.276546
44.30,1613.212,818.40,-16.98171,34.3, -,9.276546
44.35,1611.234,818.60,-16.98171,34.3, -,9.276546
44.40,1608.267,818.90,-16.98171,34.3, -,9.276546
44.45,1606.291,819.10,-17.92514,34.3, -,9.276546
44.50,1605.302,819.20,-18.86857,34.3, -,9.276546
44.55,1604.314,819.30,-19.812,34.3, -,9.295994
44.60,1604.314,819.30,-18.86857,34.3, -,9.295994
44.65,1603.325,819.40,-18.86857,34.3, -,9.295994
44.70,1602.337,819.50,-17.92514,34.3, -,9.295994
44.75,1601.349,819.60,-16.98171,34.3, -,9.295994
44.80,1599.374,819.80,-18.86857,34.3, -,9.295994
44.85,1598.386,819.90,-18.86857,34.3, -,9.295994
44.90,1596.411,820.10,-20.75543,34.3, -,9.295994
44.95,1595.423,820.20,-20.75543,34.3, -,9.295994
45.00,1593.448,820.40,-23.58571,34.3, -,9.295994
45.05,1592.461,820.50,-26.416,34.3, -,9.295994
45.10,1591.475,820.60,-27.35943,34.3, -,9.295994
45.15,1591.475,820.60,-25.47257,34.3, -,9.295994
45.20,1589.5,820.80,-26.416,34.3, -,9.295994
45.25,1589.5,820.80,-25.47257,34.3, -,9.295994
45.30,1589.5,820.80,-23.58571,34.3, -,9.295994
45.35,1590.487,820.70,-21.69886,34.3, -,9.295994
45.40,1591.475,820.60,-18.86857,34.3, -,9.295994
45.45,1593.448,820.40,-14.15143,34.3, -,9.295994
45.50,1594.436,820.30,-11.32114,34.2, -,9.295994
45.55,1592.461,820.50,-12.26457,34.2, -,9.295994
45.60,1589.5,820.80,-14.13691,34.2, -,9.295994
45.65,1585.554,821.20,-17.89611,34.2, -,9.295994
45.70,1585.554,821.20,-16.95269,34.2, -,9.295994
45.75,1583.581,821.40,-17.8816,34.2, -,9.295994
45.80,1581.609,821.60,-18.81051,34.2, -,9.295994
45.85,1582.595,821.50,-15.98023,34.2, -,9.295994
45.90,1583.581,821.40,-14.09337,34.2, -,9.295994
45.95,1584.568,821.30,-11.26309,34.2, -,9.295994
46.00,1583.581,821.40,-11.26309,34.2, -,9.295994
46.05,1581.609,821.60,-11.24857,34.2, -,9.295994
46.10,1580.623,821.70,-11.24857,34.2, -,9.295994
46.15,1578.651,821.90,-12.17749,34.2, -,9.295994
46.20,1576.68,822.10,-14.04983,34.2, -,9.295994
46.25,1574.709,822.30,-14.03531,34.2, -,9.295994
46.30,1572.739,822.50,-15.90766,34.2, -,9.295994
46.35,1570.768,822.70,-17.78,34.2, -,9.295994
46.40,1568.799,822.90,-20.59577,34.2, -,9.295994
46.45,1566.83,823.10,-23.41154,34.2, -,9.295994
46.50,1565.845,823.20,-26.24183,34.2, -,9.295994
46.55,1564.861,823.30,-28.12868,34.2, -,9.295994
46.60,1563.876,823.40,-27.18526,34.2, -,9.295994
46.65,1562.892,823.50,-25.31291,34.2, -,9.295994
46.70,1561.908,823.60,-22.49714,34.2, -,9.295994
46.75,1560.923,823.70,-23.44057,34.2, -,9.295994
46.80,1560.923,823.70,-21.56823,34.2, -,9.295994
46.85,1561.908,823.60,-18.75246,34.2, -,9.295994
46.90,1562.892,823.50,-18.75246,34.2, -,9.295994
46.95,1562.892,823.50,-19.69588,34.2, -,9.295994
47.00,1563.876,823.40,-19.69588,34.2, -,9.295994
47.05,1562.892,823.50,-19.69588,34.2, -,9.295994
47.10,1560.923,823.70,-19.69588,34.2, -,9.295994
47.15,1556.005,824.20,-23.44057,34.2, -,9.295994
47.20,1552.072,824.60,-25.31291,34.2, -,9.295994
47.25,1551.088,824.70,-24.384,34.2, -,9.295994
47.30,1552.072,824.60,-21.56823,34.2, -,9.295994
47.35,1550.106,824.80,-21.56823,34.2, -,9.295994
47.40,1549.122,824.90,-20.63931,34.2, -,9.295994
47.45,1548.14,825.00,-19.69588,34.2, -,9.295994
47.50,1547.157,825.10,-18.75246,34.2, -,9.295994
47.55,1546.174,825.20,-18.75246,34.2, -,9.295994
