# Simulation 2 (Up to date)
# 515 data points written for 54 variables.
#
# Time (s),Altitude (ft),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (mm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
125.81,92.801,-5.8735,-0.016313,5.8693,0.35882,-719.33,0.023796,719.33,180,2.079,0.35845,28.61,-80.602,9.7921,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017249,372019,0,3.8697,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0044e-4,NaN,NaN,NaN,NaN,2.1152,14.797,1009.6,340.27,0.5,0.12953
126.31,83.174,-5.8634,0.020215,5.8814,0.50964,-722.95,0.023662,722.95,180,2.3336,0.50924,28.61,-80.602,9.7921,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017284,372871,0,3.8868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1083e-4,NaN,NaN,NaN,NaN,2.3842,14.816,1009.9,340.28,0.5,0.1296
126.81,73.548,-5.8724,-0.018085,5.8669,0.34152,-726.64,0.023514,726.64,180,2.1631,0.34104,28.61,-80.602,9.7921,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017241,372035,0,3.8687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2426e-4,NaN,NaN,NaN,NaN,2.1294,14.835,1010.3,340.29,0.5,0.12966
127.31,63.925,-5.8604,0.024164,5.8816,0.55104,-729.96,0.02336,729.96,180,1.8878,0.55051,28.61,-80.602,9.7921,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017284,373049,0,3.8892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1537e-4,NaN,NaN,NaN,NaN,1.8342,14.854,1010.6,340.3,0.5,0.12971
127.81,54.3,-5.874,-0.027217,5.8613,0.17988,-733.13,0.023219,733.13,180,1.9767,0.17781,28.61,-80.602,9.7921,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017223,371844,0,3.8634,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.9924e-4,NaN,NaN,NaN,NaN,1.995,14.873,1011,340.31,0.5,0.12976
128.31,44.674,-5.8622,0.023517,5.8765,0.29018,-736.5,0.023085,736.5,180,2.1213,0.28923,28.61,-80.602,9.7921,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017267,372890,0,3.8846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0543e-4,NaN,NaN,NaN,NaN,2.1502,14.892,1011.3,340.32,0.5,0.12981
128.81,35.05,-5.8709,-0.017313,5.8622,0.019568,-739.97,0.022945,739.97,180,2.1168,0.0091195,28.61,-80.602,9.7921,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017225,372064,0,3.8667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1182e-4,NaN,NaN,NaN,NaN,2.1163,14.911,1011.7,340.34,0.5,0.12987
129.31,25.431,-5.8567,0.028422,5.8794,0.52972,-743.23,0.022801,743.23,180,1.8523,0.52896,28.61,-80.602,9.7921,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017275,373235,0,3.8904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1259e-4,NaN,NaN,NaN,NaN,1.801,14.931,1012,340.35,0.5,0.12992
129.81,15.812,-5.8718,-0.030252,5.8568,0.080305,-746.3,0.022663,746.3,180,1.8895,0.074389,28.61,-80.602,9.7922,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017208,371887,0,3.8617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.9703e-4,NaN,NaN,NaN,NaN,1.8974,14.95,1012.3,340.36,0.5,0.12999
130.31,6.1886,-5.8605,0.022625,5.8718,0.022627,-749.4,0.022533,749.4,180,1.8893,3.0968e-4,28.61,-80.602,9.7922,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017251,372919,0,3.8825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.007e-4,NaN,NaN,NaN,NaN,1.8897,14.969,1012.7,340.37,0.5,0.13004
# Event GROUND_HIT occurred at t=130.81 seconds
# Event SIMULATION_END occurred at t=130.81 seconds
130.81,-3.4221,-5.8569,0.0070554,5.8722,0.61914,-752.75,0.022404,752.75,180,2.1989,0.6191,28.61,-80.602,9.7922,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017252,373027,0,3.8841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.9933e-4,NaN,NaN,NaN,NaN,2.26,14.988,1013,340.38,0.5,0.1301
