# Simulation 3 (Up to date)
# 650 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (21.9 m/s)
#
# Time (s),Altitude (ft),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (mm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
1.8317,1025.5,223.64,-121.66,223.73,121.74,25.204,-0.0061847,25.204,-0.014059,6.1203,4.3669,28.61,-80.6,9.7912,0.0032043,-7.5019e-9,0.0014581,5.5671e-4,403.59,0,0.05826,0.0015281,733.45,627.22,1.6085,0.65987,13879380,0,45.184,0.44298,0.44298,0.24125,0.025125,0.17661,6.3206e-4,5.8576e-4,-3.1654e-5,0,0,0,0,5.254e-7,0.028648,66.04,34.253,87.857,-0.05303,NaN,12.968,976.59,339.16,0.05,0.026802
1.8817,1061.7,217.74,-114.73,217.82,114.79,26.192,-0.0070488,26.192,-0.01542,5.9213,3.7212,28.61,-80.6,9.7912,0.0058926,0,-7.8209e-4,4.6008e-5,403.59,0,0.05826,0.0015281,732.95,627.22,1.6009,0.64253,13501083,0,42.376,0.43877,0.43877,0.24182,0.023279,0.17367,0.0011602,0.001799,-3.8429e-4,0,0,0,0,-1.5946e-7,0.027892,66.04,34.253,87.835,-0.0070206,NaN,12.897,975.3,339.11,0.05,0.027143
1.9317,1096.9,212.16,-108.47,212.24,108.51,27.148,-0.0075148,27.148,-0.01586,5.7399,3.1922,28.61,-80.6,9.7911,0.012609,0,6.8e-4,1.1555e-6,403.59,0,0.05826,0.0015281,732.48,627.22,1.5938,0.62615,13143960,0,39.844,0.43498,0.43498,0.24234,0.021667,0.17097,0.0024785,0.0037919,3.746e-4,0,0,0,0,1.2697e-7,0.027177,66.04,34.253,87.837,0.01397,NaN,12.827,974.04,339.07,0.05,0.027532
1.9817,1131.3,206.88,-102.77,206.96,102.82,28.077,-0.0077458,28.077,-0.015807,5.5723,3.3311,28.61,-80.6,9.7911,0.0038381,-2.6276e-8,0.002014,-7.9343e-4,403.59,0,0.05826,0.0015281,732.14,627.22,1.5887,0.61063,12806042,0,37.547,0.43155,0.43155,0.24282,0.020247,0.16847,7.5305e-4,9.2086e-4,-3.6027e-4,0,0,0,0,1.1714e-6,0.026501,66.04,34.253,87.871,-0.053728,NaN,12.759,972.81,339.03,0.05,0.027846
2.0317,1164.8,201.87,-97.564,201.95,97.642,28.976,-0.0082326,28.976,-0.016279,5.3944,3.8912,28.61,-80.6,9.7911,0.016349,-3.1769e-8,-0.0010945,-6.143e-5,403.59,0,0.05826,0.0015281,731.73,627.22,1.5825,0.59592,12485833,0,35.457,0.42843,0.42843,0.24327,0.018986,0.16617,0.0032041,0.005446,1.1937e-4,0,0,0,0,-3.633e-7,0.025859,66.04,34.253,87.906,-0.06505,NaN,12.692,971.61,338.99,0.05,0.028181
2.0817,1197.6,197.12,-92.868,197.19,92.909,29.846,-0.0088983,29.846,-0.017082,5.2263,2.742,28.61,-80.6,9.7911,0.0085608,-1.5174e-8,-1.3472e-4,8.8677e-5,403.59,0,0.05826,0.0015281,731.47,627.22,1.5785,0.58193,12181598,0,33.546,0.42557,0.42557,0.24369,0.01786,0.16402,0.001675,0.0029552,3.1689e-6,0,0,0,0,-5.7736e-9,0.02525,66.04,34.253,87.902,-0.056905,NaN,12.627,970.44,338.95,0.05,0.028621
2.1317,1229.5,192.58,-88.504,192.65,88.564,30.693,-0.0096942,30.693,-0.018097,5.0862,3.2586,28.61,-80.6,9.791,0.010268,-1.4819e-8,-9.1223e-4,-2.0282e-5,403.59,0,0.05826,0.0015281,731.19,627.22,1.5743,0.56862,11892184,0,31.794,0.42295,0.42295,0.24407,0.016847,0.16203,0.0020067,0.0027493,-5.7568e-5,0,0,0,0,-2.7734e-7,0.024669,66.04,34.253,87.919,-0.020139,NaN,12.564,969.3,338.91,0.05,0.029899
2.1817,1260.7,188.26,-84.525,188.32,84.567,31.514,-0.010333,31.514,-0.018786,4.93,2.6519,28.61,-80.6,9.791,0.0028214,-2.5004e-8,-7.9669e-4,-1.5867e-4,403.59,0,0.05826,0.0015281,730.99,627.22,1.5714,0.55591,11616239,0,30.18,0.42054,0.42054,0.24444,0.015932,0.16017,5.506e-4,0.001217,-6.0478e-6,0,0,0,0,-2.2136e-7,0.024115,66.04,34.253,87.912,-0.021998,NaN,12.502,968.18,338.88,0.05,0.03036
2.2317,1291.3,184.13,-80.837,184.19,80.875,32.312,-0.010974,32.312,-0.019458,4.8071,2.4827,28.61,-80.6,9.791,0.0039208,-3.7325e-8,5.5247e-4,6.2121e-5,403.59,0,0.05826,0.0015281,730.78,627.22,1.5681,0.54376,11352698,0,28.69,0.41831,0.41831,0.24477,0.0151,0.15844,7.6433e-4,9.2766e-4,-8.2034e-5,0,0,0,0,1.1129e-7,0.023585,66.04,34.253,87.913,-0.036248,NaN,12.442,967.09,338.84,0.05,0.030733
2.2817,1321.2,180.17,-77.407,180.23,77.455,33.09,-0.011589,33.09,-0.020066,4.6772,2.7328,28.61,-80.6,9.7909,0.0080586,-3.6732e-8,-2.4556e-4,6.2652e-5,403.59,0,0.05826,0.0015281,730.57,627.22,1.565,0.53214,11100724,0,27.311,0.41624,0.41624,0.24509,0.014341,0.15681,0.0015695,0.0024405,4.7623e-4,0,0,0,0,-2.2962e-8,0.023078,66.04,34.253,87.921,-0.028737,NaN,12.383,966.02,338.8,0.05,0.031134
2.3317,1350.4,176.38,-74.245,176.44,74.282,33.847,-0.012132,33.847,-0.020536,4.5474,2.3599,28.61,-80.6,9.7909,5.3812e-4,-3.749e-8,-4.8833e-4,-4.8589e-4,403.59,0,0.05826,0.0015281,730.46,627.22,1.5633,0.521,10859380,0,26.03,0.41432,0.41432,0.24538,0.013646,0.15529,1.0468e-4,1.4494e-4,-3.7564e-4,0,0,0,0,-9.4749e-8,0.022593,66.04,34.253,87.914,-0.016036,NaN,12.325,964.98,338.77,0.05,0.031463
2.3817,1379,172.74,-71.29,172.8,71.329,34.583,-0.012539,34.583,-0.020774,4.434,2.3472,28.61,-80.6,9.7909,0.0026845,-3.7828e-8,2.3422e-4,3.7885e-5,403.59,0,0.05826,0.0015281,730.31,627.22,1.5611,0.51031,10627987,0,24.838,0.41252,0.41252,0.24566,0.013008,0.15385,5.2179e-4,0.0011801,-2.5735e-4,0,0,0,0,2.2723e-8,0.022127,66.04,34.253,87.907,-0.013614,NaN,12.268,963.95,338.73,0.05,0.031874
2.4317,1407.1,169.25,-68.51,169.3,68.58,35.3,-0.012893,35.3,-0.020926,4.304,3.1092,28.61,-80.6,9.7909,0.033153,-3.4906e-8,0.0023739,-1.8084e-5,403.59,0,0.05826,0.0015281,730.02,627.22,1.5567,0.50005,10406123,0,23.728,0.41085,0.41085,0.24592,0.012419,0.15251,0.0064438,0.010084,3.016e-4,0,0,0,0,2.4315e-6,0.021679,66.04,34.253,87.889,-0.021909,NaN,12.212,962.95,338.7,0.05,0.032574
2.4817,1434.6,165.89,-66.013,165.94,66.02,35.995,-0.013253,35.995,-0.021096,4.1842,0.96941,28.61,-80.6,9.7908,0.044817,-6.0435e-8,-0.0035895,1.8629e-5,403.59,0,0.05826,0.0015281,729.86,627.22,1.5542,0.49016,10192476,0,22.689,0.40928,0.40928,0.24617,0.011874,0.15123,0.0087068,0.013454,-3.9642e-4,0,0,0,0,-5.7872e-6,0.021248,66.04,34.253,87.816,-0.042813,NaN,12.158,961.97,338.67,0.05,0.033058
2.5317,1461.5,162.65,-63.576,162.7,63.595,36.679,-0.013694,36.679,-0.021392,4.1406,1.5801,28.61,-80.6,9.7908,0.018782,-6.4178e-8,0.0034713,3.8319e-5,403.59,0,0.05826,0.0015281,729.91,627.22,1.555,0.48064,9986846,0,21.715,0.4078,0.4078,0.2464,0.011369,0.15003,0.0036435,0.00538,4.9834e-4,0,0,0,0,5.6298e-6,0.020833,66.04,34.253,87.828,-0.031179,NaN,12.104,961,338.63,0.05,0.033383
2.5817,1487.9,159.53,-61.264,159.58,61.332,37.349,-0.014195,37.349,-0.021777,4.0198,2.8847,28.61,-80.6,9.7908,0.038833,-4.81e-8,-0.0011448,-4.8537e-5,403.59,0,0.05826,0.0015281,729.71,627.22,1.5519,0.47147,9788914,0,20.803,0.40642,0.40642,0.24662,0.010899,0.1489,0.0075319,0.01146,2.1495e-4,0,0,0,0,-6.3651e-7,0.020434,66.04,34.253,87.877,-0.02277,NaN,12.052,960.06,338.6,0.05,0.03369
2.6317,1513.9,156.52,-59.168,156.56,59.204,37.997,-0.014667,37.997,-0.022116,3.891,2.0477,28.61,-80.6,9.7908,0.0075427,-6.5214e-8,0.0026976,-3.3312e-4,403.59,0,0.05826,0.0015281,729.8,627.22,1.5533,0.46261,9597984,0,19.945,0.40511,0.40511,0.24683,0.01046,0.14782,0.0014607,0.0020536,-2.9454e-4,0,0,0,0,3.6715e-6,0.020048,66.04,34.253,87.854,0.001192,NaN,12.001,959.13,338.57,0.05,0.034061
2.6817,1539.3,153.61,-57.174,153.66,57.205,38.628,-0.014984,38.628,-0.022225,3.804,1.8824,28.61,-80.6,9.7907,0.0025987,-6.6078e-8,0.0017198,-9.5003e-4,403.59,0,0.05826,0.0015281,729.75,627.22,1.5525,0.45407,9413905,0,19.138,0.40388,0.40388,0.24703,0.010051,0.1468,5.0288e-4,7.1311e-4,1.4475e-4,0,0,0,0,1.5492e-6,0.019675,66.04,34.253,87.813,0.016908,NaN,11.95,958.22,338.54,0.05,0.034383
2.7317,1564.3,150.8,-55.299,150.84,55.323,39.244,-0.0151,39.244,-0.022046,3.7106,1.6379,28.61,-80.6,9.7907,0.0070828,-6.5844e-8,-0.0022005,-4.2312e-4,403.59,0,0.05826,0.0015281,729.65,627.22,1.551,0.44581,9236079,0,18.378,0.40272,0.40272,0.24722,0.0096683,0.14584,0.00137,0.0021999,4.7907e-4,0,0,0,0,-2.6316e-6,0.019315,66.04,34.253,87.772,0.036608,NaN,11.901,957.33,338.51,0.05,0.034688
2.7817,1588.8,148.08,-53.539,148.12,53.549,39.847,-0.01502,39.847,-0.021597,3.6411,1.0742,28.61,-80.6,9.7907,0.0315,-5.3815e-8,1.0693e-5,-7.6e-5,403.59,0,0.05826,0.0015281,729.44,627.22,1.5478,0.4378,9063913,0,17.659,0.40162,0.40162,0.2474,0.0093086,0.14492,0.0060935,0.0090806,1.7509e-4,0,0,0,0,0,0.018966,66.04,34.253,87.749,0.01522,NaN,11.852,956.45,338.48,0.05,0.035059
2.8317,1612.9,145.44,-51.841,145.49,51.859,40.44,-0.01489,40.44,-0.021096,3.5829,1.364,28.61,-80.6,9.7907,0.014027,-7.548e-8,0.002999,-1.1397e-4,403.59,0,0.05826,0.0015281,729.47,627.22,1.5483,0.43005,8897246,0,16.979,0.40058,0.40058,0.24757,0.0089704,0.14404,0.0027106,0.0039781,-4.4851e-4,0,0,0,0,5.2547e-6,0.018629,66.04,34.253,87.78,-0.0098723,NaN,11.805,955.59,338.45,0.05,0.035466
2.8817,1636.5,142.89,-50.239,142.93,50.262,41.021,-0.014834,41.021,-0.020719,3.5057,1.5221,28.61,-80.6,9.7906,0.0012285,-7.6796e-8,0.0031768,8.77e-4,403.59,0,0.05826,0.0015281,729.48,627.22,1.5484,0.42252,8735743,0,16.336,0.39959,0.39959,0.24773,0.0086518,0.14321,2.3719e-4,8.2754e-4,3.4902e-4,0,0,0,0,6.1092e-6,0.018302,66.04,34.253,87.838,0.012198,NaN,11.758,954.75,338.42,0.05,0.035799
2.9317,1659.7,140.42,-48.707,140.46,48.754,41.59,-0.014765,41.59,-0.020341,3.4204,2.1356,28.61,-80.6,9.7906,0.036264,-7.8896e-8,-0.0020518,-1.1694e-5,403.59,0,0.05826,0.0015281,729.21,627.22,1.5444,0.41524,8579740,0,15.727,0.39865,0.39865,0.24788,0.008352,0.14242,0.0070051,0.010732,4.3088e-4,0,0,0,0,-2.639e-6,0.017985,66.04,34.253,87.892,0.023304,NaN,11.712,953.95,338.4,0.05,0.036115
2.9817,1682.6,138.02,-47.261,138.06,47.335,42.141,-0.014598,42.141,-0.019848,3.3021,2.6437,28.61,-80.6,9.7906,0.068035,-2.5933e-8,0.0032726,-6.3102e-5,403.59,0,0.05826,0.0015281,728.97,627.22,1.5407,0.40819,8428907,0,15.151,0.39776,0.39776,0.24803,0.0080696,0.14166,0.013148,0.019773,-2.509e-4,0,0,0,0,6.9485e-6,0.017678,66.04,34.253,87.884,0.033696,NaN,11.666,953.17,338.37,0.05,0.036434
3.0317,1705,135.69,-45.985,135.73,45.987,42.674,-0.014371,42.674,-0.019295,3.2097,0.41229,28.61,-80.6,9.7906,0.057087,-2.2523e-8,-0.0057382,-8.5105e-5,403.59,0,0.05826,0.0015281,728.98,627.22,1.5408,0.40132,8282130,0,14.603,0.39691,0.39691,0.24817,0.0078018,0.14094,0.011024,0.017016,-1.1792e-5,0,0,0,0,-2.2104e-5,0.017379,66.04,34.253,87.784,0.030612,NaN,11.622,952.41,338.34,0.05,0.036803
3.0817,1727.1,133.42,-44.696,133.46,44.697,43.201,-0.014078,43.201,-0.018671,3.2125,0.30797,28.61,-80.6,9.7906,0.063232,0,0.0024205,-1.152e-4,403.59,0,0.05826,0.0015281,728.89,627.22,1.5395,0.39465,8139642,0,14.081,0.3961,0.3961,0.2483,0.0075484,0.14025,0.012207,0.018316,-4.8574e-4,0,0,0,0,4.0678e-6,0.017089,66.04,34.253,87.758,6.9267e-4,NaN,11.578,951.66,338.32,0.05,0.037137
3.1317,1748.8,131.22,-43.388,131.26,43.456,43.724,-0.013841,43.724,-0.018137,3.1466,2.4191,28.61,-80.6,9.7905,0.068222,0,-0.002462,-5.3249e-5,403.59,0,0.05826,0.0015281,728.81,627.22,1.5383,0.38819,8001644,0,13.587,0.39533,0.39533,0.24843,0.0073089,0.13959,0.013167,0.020264,-4.6661e-4,0,0,0,0,-4.3505e-6,0.016807,66.04,34.253,87.818,-0.0044092,NaN,11.535,950.92,338.29,0.05,0.037718
3.1817,1770.1,129.08,-42.251,129.11,42.277,44.229,-0.013678,44.229,-0.017719,3.0268,1.5003,28.61,-80.6,9.7905,0.014781,0,0.003755,-9.0939e-5,403.59,0,0.05826,0.0015281,729.07,627.22,1.5422,0.38188,7867054,0,13.114,0.39459,0.39459,0.24855,0.0070808,0.13896,0.0028475,0.0043346,-3.9852e-4,0,0,0,0,1.0459e-5,0.016532,66.04,34.253,87.796,0.015641,NaN,11.493,950.19,338.26,0.05,0.039576
3.2317,1791.2,126.99,-41.16,127.03,41.168,44.722,-0.013513,44.722,-0.017313,2.9836,0.81891,28.61,-80.6,9.7905,0.028148,0,-0.001524,9.4059e-7,403.59,0,0.05826,0.0015281,728.94,627.22,1.5403,0.37574,7736181,0,12.663,0.39389,0.39389,0.24867,0.0068642,0.13835,0.0054227,0.0087774,-1.2057e-4,0,0,0,0,-1.7797e-6,0.016265,66.04,34.253,87.746,0.028486,NaN,11.451,949.48,338.24,0.05,0.039959
3.2817,1811.8,124.96,-40.091,125,40.101,45.208,-0.01329,45.208,-0.016844,2.9378,0.89475,28.61,-80.6,9.7905,0.021515,-1.3427e-8,2.8653e-4,1.1506e-5,403.59,0,0.05826,0.0015281,728.94,627.22,1.5402,0.36976,7608864,0,12.233,0.39321,0.39321,0.24878,0.0066583,0.13777,0.0041426,0.0063234,-2.2077e-4,0,0,0,0,6.4976e-8,0.016005,66.04,34.253,87.735,0.030149,NaN,11.41,948.77,338.21,0.05,0.040497
3.3317,1832.2,122.98,-39.074,123.02,39.083,45.686,-0.013022,45.686,-0.016331,2.8928,0.84375,28.61,-80.6,9.7905,0.022258,-6.5197e-9,0.0019048,6.3004e-5,403.59,0,0.05826,0.0015281,728.89,627.22,1.5395,0.36393,7484699,0,11.822,0.39257,0.39257,0.24889,0.0064619,0.13722,0.0042844,0.0061634,-1.0529e-4,0,0,0,0,2.9648e-6,0.015752,66.04,34.253,87.755,0.036534,NaN,11.37,948.08,338.19,0.05,0.041285
3.3817,1852.2,121.05,-38.078,121.09,38.105,46.156,-0.01268,46.156,-0.01574,2.8409,1.4161,28.61,-80.6,9.7904,0.022544,0,-0.002421,7.5713e-5,403.59,0,0.05826,0.0015281,728.85,627.22,1.5389,0.35824,7363860,0,11.43,0.39195,0.39195,0.24899,0.0062749,0.13668,0.0043381,0.0070866,3.6198e-4,0,0,0,0,-4.9429e-6,0.015505,66.04,34.253,87.8,0.026806,NaN,11.33,947.4,338.17,0.05,0.041723
3.4317,1871.9,119.17,-37.125,119.21,37.183,46.616,-0.01234,46.616,-0.015167,2.7537,2.0738,28.61,-80.6,9.7904,0.075269,-1.4302e-8,0.001239,7.6148e-5,403.59,0,0.05826,0.0015281,728.5,627.22,1.5336,0.35271,7246336,0,11.055,0.39136,0.39137,0.24909,0.0060969,0.13617,0.0145,0.022426,4.3775e-5,0,0,0,0,1.3357e-6,0.015264,66.04,34.253,87.815,-0.0011057,NaN,11.291,946.73,338.14,0.05,0.042297
3.4817,1891.3,117.34,-36.262,117.37,36.286,47.059,-0.012085,47.059,-0.014713,2.6609,1.3356,28.61,-80.6,9.7904,0.021367,-1.5165e-8,0.0056487,1.8904e-4,403.59,0,0.05826,0.0015281,728.78,627.22,1.5378,0.34731,7131629,0,10.696,0.3908,0.3908,0.24919,0.0059268,0.13568,0.0041088,0.0061301,1.8246e-4,0,0,0,0,2.8638e-5,0.015029,66.04,34.253,87.746,-0.0066332,NaN,11.253,946.07,338.12,0.05,0.043005
3.5317,1910.4,115.55,-35.444,115.58,35.447,47.492,-0.0119,47.492,-0.014357,2.6201,0.45171,28.61,-80.6,9.7904,0.048653,-1.2655e-8,-0.0043063,2.06e-5,403.59,0,0.05826,0.0015281,728.58,627.22,1.5348,0.34204,7019648,0,10.352,0.39025,0.39025,0.24928,0.0057642,0.13521,0.0093604,0.014444,4.1621e-4,0,0,0,0,-1.7163e-5,0.014799,66.04,34.253,87.65,0.016476,NaN,11.215,945.42,338.1,0.05,0.043481
3.5817,1929.2,113.8,-34.655,113.83,34.657,47.921,-0.011712,47.921,-0.014003,2.6122,0.27861,28.61,-80.6,9.7904,0.10822,-1.692e-8,7.6958e-4,-5.1351e-5,403.59,0,0.05826,0.0015281,728.2,627.22,1.5291,0.33687,6.91e6,0,10.022,0.38973,0.38974,0.24937,0.0056081,0.13475,0.02085,0.03223,3.0243e-4,0,0,0,0,5.6519e-7,0.014575,66.04,34.253,87.613,0.0077665,NaN,11.178,944.77,338.07,0.05,0.04385
3.6317,1947.7,112.08,-33.826,112.11,33.834,48.35,-0.011553,48.35,-0.01369,2.6123,0.73104,28.61,-80.6,9.7904,0.021388,-2.6125e-8,0.0064426,-2.4735e-4,403.59,0,0.05826,0.0015281,728.67,627.22,1.5362,0.33182,6803135,0,9.7042,0.38923,0.38923,0.24945,0.0054589,0.13431,0.0041095,0.0063374,-2.5603e-4,0,0,0,0,4.0829e-5,0.014356,66.04,34.253,87.688,-0.010308,NaN,11.141,944.14,338.05,0.05,0.044426
3.6817,1966,110.41,-33.046,110.44,33.075,48.774,-0.011453,48.774,-0.013455,2.5493,1.3748,28.61,-80.6,9.7903,0.040288,-2.2709e-8,-0.0046681,-7.9976e-5,403.59,0,0.05826,0.0015281,728.53,627.22,1.534,0.32689,6698609,0,9.3998,0.38874,0.38874,0.24953,0.0053159,0.13389,0.0077432,0.012273,-3.8753e-5,0,0,0,0,-2.209e-5,0.014141,66.04,34.253,87.792,-0.0010317,NaN,11.105,943.52,338.03,0.05,0.044847
3.7317,1983.9,108.78,-32.311,108.81,32.355,49.186,-0.011377,49.186,-0.013253,2.4772,1.6844,28.61,-80.6,9.7903,0.073806,-2.8237e-8,-0.0015688,-2.2493e-5,403.59,0,0.05826,0.0015281,728.3,627.22,1.5306,0.32206,6596563,0,9.1077,0.38828,0.38828,0.24961,0.0051789,0.13348,0.014195,0.021937,-9.3383e-5,0,0,0,0,-2.5705e-6,0.013932,66.04,34.253,87.851,0.025723,NaN,11.069,942.91,338.01,0.05,0.045572
3.7817,2001.6,107.18,-31.621,107.21,31.658,49.585,-0.011251,49.585,-0.013,2.3938,1.5279,28.61,-80.6,9.7903,0.063553,-2.0675e-8,0.003027,3.2353e-5,403.59,0,0.05826,0.0015281,728.33,627.22,1.5311,0.31735,6496952,0,8.8274,0.38783,0.38783,0.24969,0.0050477,0.13309,0.012217,0.018311,2.6335e-4,0,0,0,0,9.8571e-6,0.013727,66.04,34.253,87.837,0.020706,NaN,11.034,942.31,337.99,0.05,0.045988
3.8317,2019.1,105.61,-30.974,105.64,30.989,49.973,-0.011103,49.973,-0.01273,2.3321,0.96323,28.61,-80.6,9.7903,0.011458,-2.1184e-8,0.0052232,3.262e-4,403.59,0,0.05826,0.0015281,728.6,627.22,1.5352,0.31274,6399572,0,8.5578,0.3874,0.3874,0.24976,0.0049218,0.13272,0.0021989,0.0034282,4.2561e-4,0,0,0,0,3.0225e-5,0.013527,66.04,34.253,87.758,-0.0047445,NaN,11,941.71,337.96,0.05,0.046982
3.8817,2036.3,104.08,-30.362,104.11,30.362,50.352,-0.010996,50.352,-0.012512,2.3014,0.19282,28.61,-80.6,9.7903,0.064376,-2.0754e-8,-0.0039283,5.914e-5,403.59,0,0.05826,0.0015281,728.27,627.22,1.5301,0.30823,6304156,0,8.2983,0.38698,0.38699,0.24983,0.0048007,0.13235,0.01237,0.018646,1.0358e-4,0,0,0,0,-1.7604e-5,0.01333,66.04,34.253,87.669,-3.8726e-4,NaN,10.966,941.13,337.94,0.05,0.04745
3.9317,2053.2,102.58,-29.748,102.6,29.748,50.73,-0.010914,50.73,-0.012327,2.2995,0.044611,28.61,-80.6,9.7903,0.079798,-6.0838e-9,5.5617e-4,2.8005e-5,403.59,0,0.05826,0.0015281,728.15,627.22,1.5284,0.3038,6210703,0,8.0483,0.38658,0.38659,0.2499,0.0046842,0.132,0.015336,0.023759,4.4635e-4,0,0,0,0,3.6326e-7,0.013138,66.04,34.253,87.638,0.018185,NaN,10.932,940.55,337.92,0.05,0.048148
3.9817,2070,101.11,-29.122,101.13,29.132,51.106,-0.010802,51.106,-0.012111,2.2823,0.75925,28.61,-80.6,9.7902,0.0039287,-9.9774e-9,0.0031587,4.2895e-4,403.59,0,0.05826,0.0015281,728.57,627.22,1.5346,0.29946,6119323,0,7.8077,0.3862,0.3862,0.24997,0.0045724,0.13166,7.533e-4,0.0011515,-1.6935e-4,0,0,0,0,1.2061e-5,0.012949,66.04,34.253,87.678,0.023576,NaN,10.899,939.98,337.9,0.05,0.048546
4.0317,2086.4,99.666,-28.508,99.691,28.565,51.476,-0.010651,51.476,-0.011855,2.2198,1.8046,28.61,-80.6,9.7902,0.11178,-1.2181e-8,-5.3627e-4,1.424e-5,403.59,0,0.05826,0.0015281,727.92,627.22,1.5248,0.29523,6030090,0,7.5769,0.38583,0.38584,0.25003,0.004465,0.13133,0.021494,0.033239,-2.923e-4,0,0,0,0,-3.5771e-7,0.012765,66.04,34.253,87.72,0.026944,NaN,10.866,939.42,337.88,0.05,0.049234
4.0817,2102.7,98.255,-27.965,98.278,28.006,51.832,-0.010468,51.832,-0.011572,2.1275,1.5024,28.61,-80.6,9.7902,0.082636,-2.1675e-8,0.0055198,4.0774e-5,403.59,0,0.05826,0.0015281,728.06,627.22,1.527,0.29107,5942486,0,7.3536,0.38547,0.38548,0.25009,0.0043615,0.13101,0.015874,0.024432,1.5029e-4,0,0,0,0,3.8994e-5,0.012584,66.04,34.253,87.672,0.012731,NaN,10.834,938.87,337.86,0.05,0.051069
4.1317,2118.7,96.869,-27.465,96.891,27.473,52.176,-0.010287,52.176,-0.011297,2.0757,0.66356,28.61,-80.6,9.7902,0.011852,-2.3575e-8,-0.0070591,1.1527e-4,403.59,0,0.05826,0.0015281,728.45,627.22,1.5328,0.28699,5856556,0,7.1379,0.38512,0.38512,0.25015,0.0042616,0.13071,0.0022718,0.003375,1.7087e-6,0,0,0,0,-6.5609e-5,0.012406,66.04,34.253,87.552,0.011486,NaN,10.803,938.32,337.85,0.05,0.053119
4.1817,2134.4,95.508,-26.973,95.53,26.973,52.515,-0.01011,52.515,-0.011031,2.0568,0.14262,28.61,-80.6,9.7902,0.07435,-2.2756e-8,-0.0048401,-9.8681e-6,403.59,0,0.05826,0.0015281,728.06,627.22,1.527,0.28298,5772319,0,6.9301,0.38479,0.38479,0.25021,0.0041654,0.13041,0.014273,0.021978,-2.3664e-4,0,0,0,0,-3.1727e-5,0.012232,66.04,34.253,87.441,0.020983,NaN,10.771,937.79,337.83,0.05,0.054285
4.2317,2150,94.172,-26.474,94.194,26.474,52.852,-0.0099171,52.852,-0.010751,2.051,0.1895,28.61,-80.6,9.7902,0.070069,-2.0742e-8,-0.001192,-2.1929e-5,403.59,0,0.05826,0.0015281,728.07,627.22,1.527,0.27905,5689705,0,6.7294,0.38446,0.38447,0.25027,0.0040726,0.13012,0.013448,0.020329,-3.7993e-4,0,0,0,0,-1.9791e-6,0.012061,66.04,34.253,87.387,0.021173,NaN,10.74,937.26,337.81,0.05,0.054728
4.2817,2165.3,92.861,-25.985,92.883,25.987,53.187,-0.0097101,53.187,-0.01046,2.0359,0.3265,28.61,-80.6,9.7901,0.052338,-1.7669e-8,0.0013818,-4.7253e-5,403.59,0,0.05826,0.0015281,728.15,627.22,1.5283,0.27518,5608491,0,6.5351,0.38415,0.38415,0.25032,0.0039828,0.12984,0.010038,0.015429,2.4656e-4,0,0,0,0,2.7351e-6,0.011893,66.04,34.253,87.39,0.012577,NaN,10.71,936.73,337.79,0.05,0.055104
4.3317,2180.5,91.573,-25.517,91.595,25.519,53.52,-0.0095187,53.52,-0.01019,2.0177,0.36503,28.61,-80.6,9.7901,0.044711,-1.316e-8,0.0034297,-1.0941e-4,403.59,0,0.05826,0.0015281,728.17,627.22,1.5286,0.27137,5528582,0,6.3469,0.38384,0.38384,0.25037,0.003896,0.12957,0.0085722,0.013157,2.8926e-4,0,0,0,0,1.7328e-5,0.011728,66.04,34.253,87.434,-0.0047643,NaN,10.68,936.22,337.77,0.05,0.055418
4.3817,2195.4,90.309,-25.051,90.331,25.061,53.849,-0.009377,53.849,-0.0099772,1.9934,0.6951,28.61,-80.6,9.7901,0.0028597,-1.0961e-8,-0.0041839,-0.0019476,403.59,0,0.05826,0.0015281,728.39,627.22,1.532,0.26764,5450199,0,6.1651,0.38355,0.38355,0.25042,0.0038122,0.12931,5.4755e-4,4.6986e-4,-3.2601e-4,0,0,0,0,-2.6515e-5,0.011566,66.04,34.253,87.51,-0.018079,NaN,10.651,935.71,337.75,0.05,0.055724
